url,title,text,topic,tags,date
https://lenta.ru/news/2018/02/21/portman/,Натали Портман раскаялась в поддержке педофила,"Актриса Натали Портман сожалеет о том, что в 2009 году подписала письмо с требованием выпустить обвиненного в педофилии режиссера Романа Полански из швейцарской тюрьмы. Ее слова в среду, 21 февраля, передает Mashable. «Я несу ответственность за то, что не подумала об этом. Кто-то, кого я уважала, передал мне эту петицию и сказал: ""Я подписал это. А ты это сделаешь?"" И я решила это сделать. Это было ошибкой», — заявила Портман. Артистка подчеркнула, что тогда еще не совсем понимала всей серьезности проблемы домогательств. «Мы жили в совсем другом мире, и это не может служить извинением. Но ты можешь открыть глаза и полностью поменять свой взгляд на жизнь. В то время мои глаза еще не были открыты», — добавила она. В январе Портман призналась, что после премьеры фильма «Леон» в качестве первого письма от поклонника получила рассказ о том, как он ее изнасилует. На тот момент ей было 13 лет. В 2017 году еще девять женщин заявили об изнасилованиях или домогательствах со стороны Романа Полански в несовершеннолетнем возрасте. Полански был задержан в Швейцарии в сентябре 2009 года, когда прибыл в Цюрих на международный кинофестиваль. Это было связано с уголовным делом, заведенным на него в США за изнасилование 13-летней девочки. Более сотни знаменитостей тогда выступили в поддержку режиссера, среди них актрисы Моника Белуччи и Фанни Ардан, а также режиссеры Вонг Кар-Вай, Мартин Скорсезе, Вуди Аллен и Дэвид Линч. Спустя месяц Полански освободили под залог 4,5 миллиона долларов, а в 2010-м власти отказались экстрадировать кинематографиста в США.",Культура,Кино,2018/02/21
https://lenta.ru/news/2018/06/23/volgograd/,Зиговавших в Волгограде британских болельщиков наказали,"Двум болельщикам сборной Англии, которые пели профашистские песни в волгоградском пабе, запретили посещать футбольные матчи в течение пяти лет. Об этом в субботу, 23 июня, сообщает Sky News. Соответствующее решение принял суд британского города Лестер. Еще двум фанатам выписали предупреждения. Расследование инцидента будет продолжено. Ранее в интернете появилось видео, на котором четверо английских болельщиков исполняли нацистские песни и демонстрировали фашистское приветствие, выкрикивая «Зиг хайль!» Они также выкрикивали оскорбления в адрес США. Подобный случай произошел с болельщиками сборной Бразилии — они пошутили над россиянкой, не знавшей португальского языка, записав видео, в котором выкрикивают слова «розовая вагина» («розовая киска») и просят ее повторять за ними. Одного мужчину после этого уволили с работы, в отношении других начаты дисциплинарные проверки.",Спорт,Футбол,2018/06/23
https://lenta.ru/news/2018/09/20/goldenpoverty/,Бренд дорогой обуви уличили в издевательстве над нищими,"Итальянский производитель обуви Golden Goose уличили в издевательстве над нищими. Об этом сообщает The Independent. Поклонники с ужасом встретили новый «состаренный» дизайн обуви из осенне-зимней коллекции. Речь идет о кедах из потертой бежевой замши с фирменной звездой бренда, которые дизайнеры намеренно обклеили скотчем и «украсили» пылью. На данный момент эта обувь продается на сайте за 530 долларов. «На свете живут люди, которые вынуждены носить на ногах пакеты в качестве ботинок. Они не могут себе позволить настоящую обувь, а эти отвратительные кеды стоят полтысячи долларов», — возмутилась пользовательница Twitter в одном из постов, который собрал около 50 тысяч лайков. «Golden Goose для тех, кто решил потратить 530 долларов на поощряющие бедность кроссовки», — согласилась другая. Итальянская обувная компания Golden Goose основана в 2000 году дизайнерами Алессандро и Франческой Галло. Фирменный знак бренда — пятиконечная звезда. Большой популярностью компания обязана фирменным кроссовкам и сапогам с винтажным эффектом. В августе 2016 года Golden Goose также представила линейку «поношенных» кроссовок Distressed Superstar Sneakers с потертыми шнурками и грязными подошвами. Такого эффекта модельеры добились, искусственно состарив кроссовки. В то время они продавались за 600 долларов.",Ценности,Стиль,2018/09/20
https://lenta.ru/news/2018/06/20/gaz/,Украина увеличила запасы газа,"Объем газа в подземных хранилищах Украины увеличился на 0,5 процента. По состоянию на 18 июня он составил 10,513 миллиарда кубометров, сообщается на официальном сайте компании «Укртрансгаза». В предыдущий день уровень заполнения хранилищ увеличился с 33,8 процента до 33,97 процента. 18 июня «Нафтогаз» подал представление в апелляционный суд Швеции, приостановивший исполнение решения Стокгольмского арбитража по спору компании с «Газпромом» о транзите газа. В середине июня апелляционный суд округа Свеа (Швеция) удовлетворил ходатайство «Газпрома» и вынес приказ о приостановлении исполнения решения Стокгольмского арбитража от 28 февраля 2018 года по спору между «Газпромом» и «Нафтогазом» Украины. В конце мая украинская компания потребовала арестовать российские активы в свою пользу. Стокгольмский арбитраж постановил, что российская сторона должна украинской 2,56 миллиарда долларов, каждый день просрочки стоит «Газпрому» полмиллиона долларов. Украина прекратила закупку газа у РФ в ноябре 2015 года.",Экономика,Госэкономика,2018/06/20
https://lenta.ru/news/2018/06/26/icarealot/,Скандальная надпись на плаще Мелании Трамп принесла неожиданную пользу,"Активисты флешмоба против скандальной надписи на плаще Мелании Трамп собрали 250 тысяч долларов для детей-беженцев за три дня. Об этом сообщает Independent. 22 июня жена президента США Дональда Трампа Мелания приехала в центр защиты детей-иммигрантов в Техасе в зеленом плаще Zara с надписью «Мне все равно, а вам?».  Знаменитости устроили флешмоб, публикуя фотографии в одежде с принтами вроде «Нет, нам всем не наплевать. А вам?». Движение поддержали производители одежды. Среди них оказался Wildfang. Бренд выпустил куртки с похожей надписью и пообещал отправить все вырученные от продажи средства иммигрантам в Техас. Через час все куртки были распроданы, а через три дня Wildfang заработал 250 тысяч долларов. «Я иммигрант, в моей команде есть и другие иммигранты, и нас это глубоко задело. Фотографии Мелании насыпали соль на рану», — пожаловалась глава Wildfang Эмма Макллрой. Она добавила, что компания продолжит продавать куртки и собирать деньги. В январе компания Amazon сняла с продажи продукцию магазина Styleart за расизм. Магазин продавал детские футболки с надписью Slavery gets shit done («Рабство помогает достичь результата»). Вся продукция продавца содержит эту надпись. Ее все еще можно купить в магазинах в США. В первую очередь на одежду обратили внимание представители благотворительной организации «Антирабство». Все модели на фотографиях — белые.",Ценности,Явления,2018/06/26
https://lenta.ru/news/2018/09/16/borodinya/,Умер писатель Александр Бородыня,"Российский писатель Александр Бородыня скончался в Германии в возрасте 61 года. Об этом в воскресенье, 16 сентября, сообщила ТАСС его знакомая, художница Елизавета Лавинская. «Александр Бородыня скончался в субботу утром в Германии в маленьком городке Людвигсхафен, где жил с женой Раисой Именитовой последние лет двадцать», — уточнила Лавинская. По ее словам, писатель умер после продолжительной болезни. Дата и место прощания пока не называются. Александр Бородыня являлся основателем и председателем литературного товарищества «Черновик». В 1990-е годы его работы публиковались в журналах «Знамя» и «Новый мир». В интернете он часто публиковался под псевдонимом Эрвин Каин.",Культура,Книги,2018/09/16
https://lenta.ru/news/2018/06/29/crazyrn/,Названа лучшая песня века,"Издание Rolling Stone составило список из 100 лучших песен XXI века. На первом месте оказался трек Crazy in Love американской певицы Бейонсе с дебютного альбома исполнительницы Dangerously in Love 2003 года, записанный при участии ее мужа, рэпера Джей-Зи. На втором месте — композиция Paper Planes британской певицы M.I.A. Замыкает тройку Seven Nation Army группы The White Stripes. В первую двадцатку вошли такие хиты, как 99 Problems Джей-Зи, Runaway Канье Уэста, Alright Кендрика Ламара, Toxic Бритни Спирс, Crazy дуэта Gnarls Barkley, Work It Мисси Эллиотт, Rehab Эми Уайнхаус и Blackstar Дэвида Боуи. На последней, 100-й строчке находится песня Gasolina пуэрто-риканского артиста Дэдди Янки.",Культура,Музыка,2018/06/29
https://lenta.ru/news/2018/07/02/foodplex/,"Сбербанк, Rambler Group и партнеры создадут платформу для ресторанного рынка","Сбербанк, Rambler Group, GHP Group совместно с частными инвесторами Григорием Гуревичем и Евгением Малаховым объявили о создании единой цифровой платформы для ресторанного рынка «Фудплекс». Об этом говорится в совместном пресс-релизе Сбербанка и Rambler Group. Соответствующий пакет правообязывающих документов подписали участники создаваемого совместного предприятия. Отмечается, что доля Сбербанка в объединенной компании составит 35 процентов, 30 процентов будет принадлежать Rambler Group, еще 35 — GHP Partners, Григорию Гуревичу и Евгению Малахову. Сделку планируется закрыть в августе 2018 года. «Фудплекс» объединит систему цифрового маркетинга и платежей Plazius, медиасервис и сервис бронирования «Афиша-Рестораны», систему для резервирования столов и работы хостес Smart Reserve, а также разработчика крупнейшей в России и СНГ системы автоматизации ресторанов r_keeper — компанию UCS. «Стратегия Rambler Group нацелена на создание, продвижение и дистрибуцию качественного контента на всех платформах, а также предоставление пользователям удобных цифровых сервисов. Пользовательское приложение «Афиша Рестораны» и профессиональное решение для ресторанов UCS R-keeper — одни из сильнейших активов в нашем портфеле, абсолютные лидеры отрасли, — отметил Рафаэль Абрамян, директор по стратегии и инвестициям Rambler Group. — Наша кооперация со Сбербанком и другими партнерами — блестящая возможность вывести эти активы на качественно иной уровень. В условиях цифровой экономики именно так поступают технологические лидеры во всем мире». Платформа объединит сервисы, необходимые на всем пути от момента выбора ресторана до оплаты счета и обратной связи от гостя. В частности, пользователи сервиса смогут выбрать подходящий ресторан, зарезервировать стол, сделать предзаказ еды из меню, либо заказать доставку. Посетители ресторана смогут оплатить счет без ожидания официанта, получить разделенный счет на компанию гостей, получить персонализированные привилегии и многое другое. «Платформа «Фудплекс» станет частью экосистемы Сбербанка, в рамках которой мы создаем удобные цифровые сервисы и привилегии для людей и организаций. Мы рады, что у нас появляется возможность выйти на рынок с принципиально новыми решениями для ресторанов и их гостей. Уверен, что команда объединенной компании сможет реализовать свои самые амбициозные планы», — отметил первый заместитель председателя правления Сбербанка Лев Хасис. Он подчеркнул, что синергия с другими элементами экосистемы Сбербанка, его технологическая и бизнес-экспертиза, банковские продукты для ресторанов, желание предоставить новые сервисы десяткам миллионов клиентов банка, а также инвестиции — «все это поможет успеху создающейся платформы». «Кроме того, данный проект, который будет реализовываться совместно с Rambler Group, полностью укладывается в стратегию Сбербанка, предполагающую широкое сотрудничество с ведущими игроками цифровой индустрии», — заключил Лев Хасис. Создаваемая площадка одновременно является CRM-системой и платформой автоматизации маркетинга для ресторанов. Это позволит ресторанам предоставлять более персонализированный сервис гостям, значительно повысить прозрачность и эффективность маркетинговых инвестиций, в том числе вложений в собственную программу лояльности, а также получить еще ряд преимуществ — таких, как увеличение выручки за счет ускорения оборачиваемости столов в пиковые часы, сокращение расходов на получение обратной связи от гостей, расходов на выпуск пластиковых дисконтных карт и других. Интеграция в единую платформу позволит ускорить внедрение сервисов. Предлагаемые платформой продукты станут доступными большому количеству ресторанов благодаря дальнейшему технологическому развитию системы r_keeper, занимающей более половины рынка ресторанной автоматизации и ERP в России. При этом рестораны смогут использовать предлагаемые платформой «Фудплекс» сервисы вне зависимости от того, какую кассовую систему или ERP они применяют.",Экономика,Бизнес,2018/07/02
https://lenta.ru/news/2018/03/12/bezos/,Самый богатый человек мира пообещал сделать путешествия в космосе доступными,"Американский миллиардер Джефф Безос намерен потратить миллиарды долларов на исследование космического пространства, сообщает агентство Bloomberg. Он назвал свое заработанное в Amazon состояние «выигрышем в лотерею» и пообещал сделать передвижение в космосе доступным для человечества. Соответствующее заявление Безос сделал в Нью-Йорке на вручении премии Базза Олдрина (одного из астронавтов, побывавших на Луне). Ранее он сообщал, что финансирует компанию по разработке космических ракет Blue Origin, вложив в нее около миллиарда долларов. Комментарии в ходе мероприятия показывают, что это может быть только начало, отмечает агентство. Безос не сказал, какую часть своих денег он готов пожертвовать на космос, но, по словам его знакомого миллиардера Фредрика Полсена, это могут быть «все деньги, кроме тех, что он оставит на содержание своей матери». Общее состояние Джеффа Безоса составляет 131 миллиард долларов, из которых 125 миллиардов стоят акции Amazon. Его состояние особенно приросло за последний год на фоне роста котировок акций как в США целом, так и Amazon в частности. Больше важных новостей в Telegram-канале «Лента дня». Подписывайся!",Экономика,Бизнес,2018/03/12
https://lenta.ru/news/2018/08/18/burn/,Россиянин сделал в квартире ремонт и уничтожил ее,"В Северодвинске курящий мастер по ремонту устроил пожар в квартире, где он выполнял работы по заказу владельцев. Об этом сообщает сетевое издание «Регион 29». Мужчина поклеил обои в квартире на проспекте Ленина и ушел, заперев дверь и обесточив помещение. Менее чем через час оно загорелось. По мнению специалистов и хозяев, возгорание произошло из-за непогашенного окурка сигареты. Как удалось установить, очаговая зона находилась на подоконнике. Гарью закоптило всю квартиру, включая свежепоклеенные обои и мебель. Оконная рама в одном из помещений обуглилась, стекла в ней лопнули. Мастер отрицает свою причастность к возникновению пожара, признавая при этом, что он курил в квартире. В июле текущего года схожий случай произошел в подмосковном Подольске. Владельцы квартиры оставили мастеру, с которым ранее уже работали, заказ на ремонт кухни и покинули жилище. Воспользовавшись отсутствием контроля, ремонтник в течение недели вывозил из квартиры мебель и вещи. После этого мужчина поджег квартиру. Его объявили в розыск.",Дом,Квартира,2018/08/18
https://lenta.ru/news/2018/10/23/new_style/,В Барвихе показали тренды сезона,"В концертном зале «Барвиха Luxury Village» прошел показ коллекций осенне-зимнего сезона 2018-2019. Фотографии лукбука были предоставлены пресс-службой мероприятия эксклюзивно для «Ленты.ру». Концепция показа базировалась на демонстрации четырех основных трендов: черно-белой гаммы, в которой были выдержаны классические и вечерние модели, цветов сезона (винном, бордо и малиновом) в различных вариациях и материалах разных фактур, леопардового принта в разных оттенках, а также силуэтов в стиле 1980-х (ультрамини, облегающий крой, оверсайз, яркие цвета, свободные струящиеся модели). Звездами показа стали юные модели, продемонстрировавшие броские и яркие вещи: юбки с пайетками, сумки с аппликациями, цветные куртки, лосины с принтом в стиле 1980-х. Ранее сообщалось, что впервые за всю историю своего существования итальянский бренд Bottega Veneta создал капсульную одежды эксклюзивно для московских бутиков и бутика в «Барвиха Luxury Village». В коллекцию вошли женские вещи, в том числе пальто из овчины, плиссированные платья из трикотажа, деловые костюмы, одежда с принтами и лимитированная версия знаковой сумки Cabat. ",Ценности,Явления,2018/10/23
https://lenta.ru/news/2018/10/16/new_smart_watch/,Montblanc предложил новую версию смарт-часов,"Часовая мануфактура Montblanc предложила новую версию смарт-часов — модель нового поколения Summit 2. Об этом сообщается в пресс-релизе, присланном в редакцию «Ленты.ру» во вторник, 16 октября. Часы в 42-миллиметровых корпусах из разных материалов — из стали с DLC-покрытием, из нержавеющей стали, из стали двух оттенков и титана Grade 2 — подходят для мужчин и женщин. Это первая модель премиум-класса, оснащенная чипсетом последнего поколения от компании Qualcomm — Snapdragon Wear 3100. Операционная система Wear OS by Google, которая установлена в часах, совместима со смартфонами на базе iOS и Android. В модели Summit 2 реализовано приложение Timeshifter, способное облегчить последствия смены часовых поясов (джетлага). Часы можно дополнить ремешком одного из 11 вариантов. «Созданные для путешествий, занятий спортом и новых свершений, смарт-часы Summit 2 — это универсальный помощник, предназначенный для жителей мегаполисов, бизнесменов, путешественников и людей, нацеленных на результат, которые стремятся добиться большего во всем, чем бы они ни занимались», — сказал о новинке генеральный директор Montblanc Николя Барецки. Компания Montblanc основана в Гамбурге (Германия) в 1906 году торговцем канцтоварами Клаусом-Иоханнесом Воссом, банкиром Альфредом Нехемиасом и инженером Августом Эберштейном. В настоящее время она входит в концерн Richemont и, помимо пишущих инструментов, выпускает сложные механические часы, украшения, аксессуары и сумки из кожи. Летом 2918 года марка Montblanc представила новые модели с экзотурбийоном в коллекции Heritage Chronométrie. Они снабжены классическим усложнением — вечным календарем. ",Ценности,Часы,2018/10/16
https://lenta.ru/news/2018/10/08/hollywood_play/,В США застрелили Hollywood Play,"Хип-хоп-исполнитель Hollywood Play застрелен в Нью-Йорке. Об этом сообщает New York Post со ссылкой на полицию. 35-летний Фрэнк Снайдер (его настоящее имя) был ранен в шею и ноги у ночного клуба. Стрельбу открыли неизвестные из проезжавшего мимо автомобиля. Бригада скорой помощи доставила музыканта в больницу, где врачи констатировали его смерть. Стражи порядка не могут с уверенностью сказать, что именно рэпер был целью убийц, однако очевидец утверждает, что бандиты целились в Снайдера. VIDEO SHOOT THIS WEEK I NEED A FEMALE FOR IT SO TAG SOMEONE FIRE Фото опубликовано @hollywoodplay 19 июня стало известно о гибели 20-летнего рэпера XXXTentacion. Он умер в больнице от тяжелого ранения, перед этим впав в кому.",Культура,Музыка,2018/10/08
https://lenta.ru/news/2018/04/11/mnuchin/,Минфин США отказался от санкций против госдолга России,"Глава Минфина США Стивен Мнучин по-прежнему считает, что антироссийские санкции не должны быть направлены против государственного долга России, сообщает Bloomberg. Он отказался комментировать вопрос о том, планируют ли США расширять антироссийские санкции, отмечает агентство. 10 апреля стало известно, что в Конгрессе США готовится пакет санкций против госдолга и госбанков России. Законопроект предусматривает введение полного запрета для американских физических и юридических лиц на любые операции с российским госдолгом. В феврале Минфин США в своем докладе рекомендовал не вводить санкции на российский рынок госдолга. Это может дестабилизировать международные финансовые рынки, считают в министерстве. По данным ЦБ, зарубежным инвесторам принадлежит 34 процента всех облигаций федерального займа на 2,27 триллиона рублей.",Экономика,Госэкономика,2018/04/11
https://lenta.ru/news/2018/09/17/wheresmyfood/,Монеточка объяснила отмену концерта отказом принести ей жареного лебедя,"Певица Монеточка (Елизавета Гырдымова) объяснила отмену концерта в московском клубе Gipsy тем, что ей отказались принести жареного лебедя. Она записала видеообращение в Instagram Stories в понедельник, 17 сентября. «У меня были свои причины. Начнем с того, что мне не принесли моего лебедя. Я захотела жареного лебедя и буквально за 15 минут до выхода на сцену узнаю, что не будет его. Ну не будет — и все! Делай, что хочешь», — пошутила певица, добавив, что затем попросила себе «небольшую прибавку к гонорару в виде нескольких десятков миллионов космических биткоинов». В следующем видео Гырдымова назвала настоящую причину отмены концерта — организаторы мероприятия не смогли выполнить условия, поставленные ею для выступления: «За сутки до выступления Gipsy сказали мне, что не могут выполнить условия райдера, поэтому мы решили отменить это выступление. Но за два часа до выступления они резко написали, что у них появилась возможность сделать все, как надо. Но было уже поздно». «Мы не можем за два часа поменять все планы и подготовиться к выступлению, поэтому ничего не получилось. Но то, что они решили предупредить об этом всех за полчаса — это не моя вина. Это странно», — подчеркнула Монеточка. 16 сентября организаторы концерта певицы в клубе Gipsy за полчаса до начала мероприятия заявили в Instagram о его отмене. «Вынуждены вам сообщить, что Монеточка не выйдет сегодня на сцену по причинам, известным только ей одной», — отметили они.",Культура,Музыка,2018/09/17
https://lenta.ru/news/2018/07/06/trump_rus_gas/,Трамп устроил разнос Германии из-за российского газа,"Президент США Дональд Трамп раскритиковал канцлера ФРГ Ангелу Меркель за то, что власти страны не тратят достаточно средств на оборону, при этом предпочитают выплачивать России миллиарды за поставки нефти и газа. Такое заявление президент США сделал в ходе выступления в Монтане, сообщает Breitbeit. По мнению американского лидера, недостаток расходов Германии на оборону бьет по американскому бюджету, который вынужден расходовать на содержание НАТО миллиарды долларов. «Они идут и договариваются о новой газовой сделке, нефть и газ из России, которой они платят по счетам миллионы долларов, нормально, да? Вот, они хотят защиты от России, но при этом платят ей миллиарды, а мы как тупицы платим за все это», — заявил Трамп. Он заверил, что заставит всех членов НАТО платить необходимые взносы. В качестве примера несоответствия расходов стран Трамп привел долю ВВП, которую тратят США и Германия на оборону. «Они убивают нас. Мы тратим четыре процента от нашего огромного ВВП. А Германия — Германия, которая является самой большой экономикой ЕС — всего один процент», — заявил американский президент. Издание уточняет, что Германия тратит на НАТО 1,24 процента ВВП, при этом уровень расходов вырастет только к 2024 году, когда страна доведет этот показатель до 1,5 процента ВВП. США тратят на НАТО 3,58 процента ВВП — больше всех остальных членов военного альянса.",Экономика,Госэкономика,2018/07/06
https://lenta.ru/news/2018/11/21/alibasovshukshina/,Бари Алибасов и Лидия Федосеева-Шукшина поженились,"Российский музыкальный продюсер Бари Алибасов и актриса Лидия Федосеева-Шукшина поженились. Об этом сообщает «Вечерняя Москва». Церемония бракосочетания прошла 20 ноября в Кутузовском отделе ЗАГСа в Москве. Артисты уже состояли в отношениях с 1995 по 1998 год и после расставания остались друзьями. Спустя годы пара решила вновь сойтись и пожениться. Алибасову 71 год, Федосеевой-Шукшиной — 80 лет. Для обоих это уже не первый брак, у артистов есть дети от предыдущих союзов. Алибасов был женат пять раз, его избранница выходила замуж четыре раза. Бари Алибасов — создатель и бессменный руководитель российской поп-группы «На-На». В 2019 году коллектив отметит 30 лет на сцене. Лидия Федосеева-Шукшина — народная артистка РСФСР, известная по ролям в таких фильмах, как «Печки-лавочки», «Они сражались за Родину», «12 стульев» и другие. Ее вторым мужем был советский актер и писатель Василий Шукшин. ",Культура,Кино,2018/11/21
https://lenta.ru/news/2018/08/14/morgan_stanley_out/,У новых американских санкций появились первые жертвы,"Американский инвестбанк Morgan Stanley передумал покупать петербургский торговый комплекс «Невский центр», пишет принадлежащая семье Демьяна Кудрявцева газета «Ведомости». В качестве главной причины срыва планов собеседники издания называют новые антироссийские санкции, которые были анонсированы Госдепартаментом США 8 августа и вступят в силу в конце месяца. По другим данным, решение было принято еще месяц назад. Партнером американцев должна была выступить чешская PPF Real Estate. Будет ли она теперь претендовать на «Невский центр» в одиночку, непонятно. Аналитики называют здание очень привлекательным для инвесторов из-за расположения в центре города — на Невском проспекте рядом с Московским вокзалом. Не мешает ему даже соседство с другим моллом — «Галереей», который уже принадлежит Morgan Stanley. Нынешний владелец «Невского центра» — финская Stockmann Group — выставила его на продажу еще в 2016 году. В настоящее время компания является якорным арендатором комплекса. Morgan Stanley, в свою очередь, считается одним из главных зарубежных инвесторов в российскую недвижимость. Помимо «Галереи», ему принадлежит московский торговый центр «Метрополис». 8 августа Госдепартамент США объявил о новых санкциях, которые будут введены в отношении России в два этапа: 22 августа и в ноябре. Ограничения предполагают запрет на поставку Москве электронных устройств двойного назначения. Вторая часть, если вступит в силу, коснется «Аэрофлота» — ему будут запрещены полеты в США. ",Экономика,Бизнес,2018/08/14
https://lenta.ru/news/2018/11/29/forkids/,Disney показал трейлер детских «Звездных войн»,"Киностудия Disney выпустила трейлер к серии короткометражных мультфильмов для детей Star Wars Galaxy of Adventures. Ролик опубликован на YouTube-канале Star Wars Kids. Первые шесть эпизодов можно будет посмотреть уже 30 ноября, сообщается на официальном сайте StarWars. Следующие серии появятся в декабре, а остальные будут регулярно выходить в течение 2019 года. Анимационные короткометражки основаны на сюжете оригинальной трилогии «Звездные войны». Вице-президент Lucasfilm (дочерняя компания Dinsey) Джеймс Во считает, что Star Wars Galaxy of Adventures позволит представить новому поколению основных героев и главные моменты полнометражных «Звездных войн». По словам Во, за последние годы многие друзья говорили ему, как сильно хотят познакомить своих детей с сюжетом саги, но при этом отмечали, что те пока не готовы к просмотру таких фильмов. Вице-президент пояснил, что короткометражный формат больше подходит для юной аудитории. Фильм «Хан Соло. Звездные войны: Истории», премьера которого состоялась в мае, не оправдал ожиданий экспертов и за первые выходные проката собрал 83,3 миллиона долларов.",Культура,Кино,2018/11/29
